item,date,category,qty,member_base_unit,actual_qty_in_base_unit
Hot Cup - 16 oz - Compass Coffee,2025-01-28,Hot Coffee,64.0,Eaches,64.0
Hot Cup - 16 oz - Compass Coffee,2025-01-29,Espresso Drinks,64.0,Eaches,64.0
Hot Cup - 16 oz - Compass Coffee,2025-01-30,Espresso Drinks,67.0,Eaches,67.0
Hot Cup - 16 oz - Compass Coffee,2025-01-31,Espresso Drinks,69.0,Eaches,69.0
Hot Cup - 16 oz - Compass Coffee,2025-02-01,Espresso Drinks,74.0,Eaches,74.0
Hot Cup - 16 oz - Compass Coffee,2025-02-02,Espresso Drinks,47.0,Eaches,47.0
Hot Cup - 16 oz - Compass Coffee,2025-02-03,Espresso Drinks,57.0,Eaches,57.0
Hot Cup - 16 oz - Compass Coffee,2025-02-04,Other Beverages,50.0,Eaches,50.0
Hot Cup - 16 oz - Compass Coffee,2025-02-05,Hot Coffee,56.0,Eaches,56.0
Hot Cup - 16 oz - Compass Coffee,2025-02-06,Espresso Drinks,50.0,Eaches,50.0
Hot Cup - 16 oz - Compass Coffee,2025-02-07,Hot Tea,80.0,Eaches,80.0
Hot Cup - 16 oz - Compass Coffee,2025-02-08,Espresso Drinks,67.0,Eaches,67.0
Hot Cup - 16 oz - Compass Coffee,2025-02-09,Hot Tea,74.0,Eaches,74.0
Hot Cup - 16 oz - Compass Coffee,2025-02-10,Hot Coffee,36.0,Eaches,36.0
Hot Cup - 16 oz - Compass Coffee,2025-02-11,Other Beverages,46.0,Eaches,46.0
Hot Cup - 16 oz - Compass Coffee,2025-02-12,Hot Coffee,52.0,Eaches,52.0
Hot Cup - 16 oz - Compass Coffee,2025-02-13,Espresso Drinks,58.0,Eaches,58.0
Hot Cup - 16 oz - Compass Coffee,2025-02-14,Espresso Drinks,67.0,Eaches,67.0
Hot Cup - 16 oz - Compass Coffee,2025-02-15,Espresso Drinks,70.0,Eaches,70.0
Hot Cup - 16 oz - Compass Coffee,2025-02-16,Other Beverages,58.0,Eaches,58.0
Hot Cup - 16 oz - Compass Coffee,2025-02-17,Hot Coffee,66.0,Eaches,66.0
Hot Cup - 16 oz - Compass Coffee,2025-02-18,Other Beverages,82.0,Eaches,82.0
Hot Cup - 16 oz - Compass Coffee,2025-02-19,Other Beverages,78.0,Eaches,78.0
Hot Cup - 16 oz - Compass Coffee,2025-02-20,Espresso Drinks,69.0,Eaches,69.0
Hot Cup - 16 oz - Compass Coffee,2025-02-21,Espresso Drinks,59.0,Eaches,59.0
Hot Cup - 16 oz - Compass Coffee,2025-02-22,Espresso Drinks,83.0,Eaches,83.0
Hot Cup - 16 oz - Compass Coffee,2025-02-23,Hot Tea,68.0,Eaches,68.0
Hot Cup - 16 oz - Compass Coffee,2025-02-24,Espresso Drinks,61.0,Eaches,61.0
Hot Cup - 16 oz - Compass Coffee,2025-02-25,Espresso Drinks,65.0,Eaches,65.0
Hot Cup - 16 oz - Compass Coffee,2025-02-26,Hot Coffee,68.0,Eaches,68.0
Hot Cup - 16 oz - Compass Coffee,2025-02-27,Espresso Drinks,62.0,Eaches,62.0
Hot Cup - 16 oz - Compass Coffee,2025-02-28,Espresso Drinks,71.0,Eaches,71.0
Hot Cup - 16 oz - Compass Coffee,2025-03-01,Espresso Drinks,35.0,Eaches,35.0
Hot Cup - 16 oz - Compass Coffee,2025-03-02,Espresso Drinks,67.0,Eaches,67.0
Hot Cup - 16 oz - Compass Coffee,2025-03-03,Hot Tea,60.0,Eaches,60.0
Hot Cup - 16 oz - Compass Coffee,2025-03-04,Hot Tea,67.0,Eaches,67.0
Hot Cup - 16 oz - Compass Coffee,2025-03-05,Espresso Drinks,67.0,Eaches,67.0
Hot Cup - 16 oz - Compass Coffee,2025-03-06,Espresso Drinks,78.0,Eaches,78.0
Hot Cup - 16 oz - Compass Coffee,2025-03-07,Hot Coffee,66.0,Eaches,66.0
Hot Cup - 16 oz - Compass Coffee,2025-03-08,Hot Tea,101.0,Eaches,101.0
Hot Cup - 16 oz - Compass Coffee,2025-03-09,Espresso Drinks,48.0,Eaches,48.0
Hot Cup - 16 oz - Compass Coffee,2025-03-10,Hot Coffee,57.0,Eaches,57.0
Hot Cup - 16 oz - Compass Coffee,2025-03-11,Hot Tea,52.0,Eaches,52.0
Hot Cup - 16 oz - Compass Coffee,2025-03-12,Hot Coffee,47.0,Eaches,47.0
Hot Cup - 16 oz - Compass Coffee,2025-03-13,Espresso Drinks,69.0,Eaches,69.0
Hot Cup - 16 oz - Compass Coffee,2025-03-14,Espresso Drinks,68.0,Eaches,68.0
Hot Cup - 16 oz - Compass Coffee,2025-03-15,Hot Coffee,67.0,Eaches,67.0
Hot Cup - 16 oz - Compass Coffee,2025-03-16,Hot Coffee,62.0,Eaches,62.0
Hot Cup - 16 oz - Compass Coffee,2025-03-17,Espresso Drinks,57.0,Eaches,57.0
Hot Cup - 16 oz - Compass Coffee,2025-03-18,Hot Coffee,73.0,Eaches,73.0
Hot Cup - 16 oz - Compass Coffee,2025-03-19,Hot Tea,72.0,Eaches,72.0
Hot Cup - 16 oz - Compass Coffee,2025-03-20,Hot Coffee,54.0,Eaches,54.0
Hot Cup - 16 oz - Compass Coffee,2025-03-21,Hot Coffee,74.0,Eaches,74.0
Hot Cup - 16 oz - Compass Coffee,2025-03-22,Espresso Drinks,54.0,Eaches,54.0
Hot Cup - 16 oz - Compass Coffee,2025-03-23,Espresso Drinks,65.0,Eaches,65.0
Hot Cup - 16 oz - Compass Coffee,2025-03-24,Hot Coffee,63.0,Eaches,63.0
Hot Cup - 16 oz - Compass Coffee,2025-03-25,Espresso Drinks,59.0,Eaches,59.0
Hot Cup - 16 oz - Compass Coffee,2025-03-26,Hot Coffee,64.0,Eaches,64.0
Hot Cup - 16 oz - Compass Coffee,2025-03-27,Hot Tea,92.0,Eaches,92.0
Hot Cup - 16 oz - Compass Coffee,2025-03-28,Espresso Drinks,71.0,Eaches,71.0
Hot Cup - 16 oz - Compass Coffee,2025-03-29,Hot Coffee,57.0,Eaches,57.0
Hot Cup - 16 oz - Compass Coffee,2025-03-30,Espresso Drinks,50.0,Eaches,50.0
Hot Cup - 16 oz - Compass Coffee,2025-03-31,Hot Coffee,37.0,Eaches,37.0
Hot Cup - 16 oz - Compass Coffee,2025-04-01,Espresso Drinks,61.0,Eaches,61.0
Hot Cup - 16 oz - Compass Coffee,2025-04-02,Espresso Drinks,44.0,Eaches,44.0
Hot Cup - 16 oz - Compass Coffee,2025-04-03,Hot Coffee,45.0,Eaches,45.0
Hot Cup - 16 oz - Compass Coffee,2025-04-04,Espresso Drinks,46.0,Eaches,46.0
Hot Cup - 16 oz - Compass Coffee,2025-04-05,Espresso Drinks,58.0,Eaches,58.0
Hot Cup - 16 oz - Compass Coffee,2025-04-06,Espresso Drinks,65.0,Eaches,65.0
Hot Cup - 16 oz - Compass Coffee,2025-04-07,Hot Tea,58.0,Eaches,58.0
Hot Cup - 16 oz - Compass Coffee,2025-04-08,Espresso Drinks,85.0,Eaches,85.0
Hot Cup - 16 oz - Compass Coffee,2025-04-09,Espresso Drinks,83.0,Eaches,83.0
Hot Cup - 16 oz - Compass Coffee,2025-04-10,Espresso Drinks,75.0,Eaches,75.0
Hot Cup - 16 oz - Compass Coffee,2025-04-11,Espresso Drinks,66.0,Eaches,66.0
Hot Cup - 16 oz - Compass Coffee,2025-04-12,Espresso Drinks,102.0,Eaches,102.0
Hot Cup - 16 oz - Compass Coffee,2025-04-13,Espresso Drinks,60.0,Eaches,60.0
Hot Cup - 16 oz - Compass Coffee,2025-04-14,Espresso Drinks,44.0,Eaches,44.0
Hot Cup - 16 oz - Compass Coffee,2025-04-15,Espresso Drinks,57.0,Eaches,57.0
Hot Cup - 16 oz - Compass Coffee,2025-04-16,Espresso Drinks,54.0,Eaches,54.0
Hot Cup - 16 oz - Compass Coffee,2025-04-17,Hot Coffee,49.0,Eaches,49.0
Hot Cup - 16 oz - Compass Coffee,2025-04-18,Hot Coffee,47.0,Eaches,47.0
Hot Cup - 16 oz - Compass Coffee,2025-04-19,Espresso Drinks,40.0,Eaches,40.0
Hot Cup - 16 oz - Compass Coffee,2025-04-20,Espresso Drinks,33.0,Eaches,33.0
Hot Cup - 16 oz - Compass Coffee,2025-04-21,Other Beverages,50.0,Eaches,50.0
Hot Cup - 16 oz - Compass Coffee,2025-04-22,Espresso Drinks,38.0,Eaches,38.0
Hot Cup - 16 oz - Compass Coffee,2025-04-23,Hot Coffee,54.0,Eaches,54.0
Hot Cup - 16 oz - Compass Coffee,2025-04-24,Espresso Drinks,50.0,Eaches,50.0
Hot Cup - 16 oz - Compass Coffee,2025-04-25,Hot Coffee,44.0,Eaches,44.0
Hot Cup - 16 oz - Compass Coffee,2025-04-26,Espresso Drinks,51.0,Eaches,51.0
Hot Cup - 16 oz - Compass Coffee,2025-04-27,Espresso Drinks,85.0,Eaches,85.0
Hot Cup - 16 oz - Compass Coffee,2025-04-28,Hot Coffee,47.0,Eaches,47.0
Hot Cup - 16 oz - Compass Coffee,2025-04-29,Hot Coffee,45.0,Eaches,45.0
Hot Cup - 16 oz - Compass Coffee,2025-04-30,Espresso Drinks,44.0,Eaches,44.0
Hot Cup - 16 oz - Compass Coffee,2025-05-01,Espresso Drinks,49.0,Eaches,49.0
Hot Cup - 16 oz - Compass Coffee,2025-05-02,Espresso Drinks,40.0,Eaches,40.0
Hot Cup - 16 oz - Compass Coffee,2025-05-03,Espresso Drinks,33.0,Eaches,33.0
Hot Cup - 16 oz - Compass Coffee,2025-05-04,Hot Coffee,43.0,Eaches,43.0
Hot Cup - 16 oz - Compass Coffee,2025-05-05,Espresso Drinks,24.0,Eaches,24.0
Hot Cup - 16 oz - Compass Coffee,2025-05-06,Hot Tea,47.0,Eaches,47.0
Hot Cup - 16 oz - Compass Coffee,2025-05-07,Espresso Drinks,51.0,Eaches,51.0
Hot Cup - 16 oz - Compass Coffee,2025-05-08,Hot Coffee,38.0,Eaches,38.0
Hot Cup - 16 oz - Compass Coffee,2025-05-09,Hot Coffee,57.0,Eaches,57.0
Hot Cup - 16 oz - Compass Coffee,2025-05-10,Espresso Drinks,53.0,Eaches,53.0
Hot Cup - 16 oz - Compass Coffee,2025-05-11,Hot Coffee,36.0,Eaches,36.0
Hot Cup - 16 oz - Compass Coffee,2025-05-12,Espresso Drinks,37.0,Eaches,37.0
Hot Cup - 16 oz - Compass Coffee,2025-05-13,Espresso Drinks,39.0,Eaches,39.0
Hot Cup - 16 oz - Compass Coffee,2025-05-14,Espresso Drinks,47.0,Eaches,47.0
Hot Cup - 16 oz - Compass Coffee,2025-05-15,Espresso Drinks,33.0,Eaches,33.0
Hot Cup - 16 oz - Compass Coffee,2025-05-16,Espresso Drinks,34.0,Eaches,34.0
Hot Cup - 16 oz - Compass Coffee,2025-05-17,Espresso Drinks,39.0,Eaches,39.0
Hot Cup - 16 oz - Compass Coffee,2025-05-18,Espresso Drinks,37.0,Eaches,37.0
Hot Cup - 16 oz - Compass Coffee,2025-05-19,Hot Coffee,38.0,Eaches,38.0
Hot Cup - 16 oz - Compass Coffee,2025-05-20,Espresso Drinks,63.0,Eaches,63.0
Hot Cup - 16 oz - Compass Coffee,2025-05-21,Espresso Drinks,59.0,Eaches,59.0
Hot Cup - 16 oz - Compass Coffee,2025-05-22,Espresso Drinks,53.0,Eaches,53.0
Hot Cup - 16 oz - Compass Coffee,2025-05-23,Espresso Drinks,50.0,Eaches,50.0
Hot Cup - 16 oz - Compass Coffee,2025-05-24,Espresso Drinks,35.0,Eaches,35.0
Hot Cup - 16 oz - Compass Coffee,2025-05-25,Hot Coffee,37.0,Eaches,37.0
Hot Cup - 16 oz - Compass Coffee,2025-05-26,Espresso Drinks,31.0,Eaches,31.0
Hot Cup - 16 oz - Compass Coffee,2025-05-27,Espresso Drinks,31.0,Eaches,31.0
Hot Cup - 16 oz - Compass Coffee,2025-05-28,Espresso Drinks,33.0,Eaches,33.0
Hot Cup - 16 oz - Compass Coffee,2025-05-29,Other Beverages,43.0,Eaches,43.0
Hot Cup - 16 oz - Compass Coffee,2025-05-30,Espresso Drinks,43.0,Eaches,43.0
Hot Cup - 16 oz - Compass Coffee,2025-05-31,Espresso Drinks,35.0,Eaches,35.0
Hot Cup - 16 oz - Compass Coffee,2025-06-01,Hot Coffee,46.0,Eaches,46.0
Hot Cup - 16 oz - Compass Coffee,2025-06-02,Other Beverages,40.0,Eaches,40.0
Hot Cup - 16 oz - Compass Coffee,2025-06-03,Hot Coffee,42.0,Eaches,42.0
Hot Cup - 16 oz - Compass Coffee,2025-06-04,Espresso Drinks,37.0,Eaches,37.0
Hot Cup - 16 oz - Compass Coffee,2025-06-05,Espresso Drinks,45.0,Eaches,45.0
Hot Cup - 16 oz - Compass Coffee,2025-06-06,Hot Coffee,39.0,Eaches,39.0
Hot Cup - 16 oz - Compass Coffee,2025-06-07,Hot Coffee,37.0,Eaches,37.0
Hot Cup - 16 oz - Compass Coffee,2025-06-08,Hot Coffee,27.0,Eaches,27.0
Hot Cup - 16 oz - Compass Coffee,2025-06-09,Espresso Drinks,37.0,Eaches,37.0
Hot Cup - 16 oz - Compass Coffee,2025-06-10,Espresso Drinks,34.0,Eaches,34.0
Hot Cup - 16 oz - Compass Coffee,2025-06-11,Espresso Drinks,27.0,Eaches,27.0
Hot Cup - 16 oz - Compass Coffee,2025-06-12,Espresso Drinks,34.0,Eaches,34.0
Hot Cup - 16 oz - Compass Coffee,2025-06-13,Espresso Drinks,32.0,Eaches,32.0
Hot Cup - 16 oz - Compass Coffee,2025-06-14,Hot Coffee,41.0,Eaches,41.0
Hot Cup - 16 oz - Compass Coffee,2025-06-15,Espresso Drinks,37.0,Eaches,37.0
Hot Cup - 16 oz - Compass Coffee,2025-06-16,Espresso Drinks,32.0,Eaches,32.0
Hot Cup - 16 oz - Compass Coffee,2025-06-17,Espresso Drinks,45.0,Eaches,45.0
Hot Cup - 16 oz - Compass Coffee,2025-06-18,Espresso Drinks,32.0,Eaches,32.0
Hot Cup - 16 oz - Compass Coffee,2025-06-19,Espresso Drinks,27.0,Eaches,27.0
Hot Cup - 16 oz - Compass Coffee,2025-06-20,Espresso Drinks,23.0,Eaches,23.0
Hot Cup - 16 oz - Compass Coffee,2025-06-21,Espresso Drinks,32.0,Eaches,32.0
Hot Cup - 16 oz - Compass Coffee,2025-06-22,Espresso Drinks,21.0,Eaches,21.0
Hot Cup - 16 oz - Compass Coffee,2025-06-23,Espresso Drinks,27.0,Eaches,27.0
Hot Cup - 16 oz - Compass Coffee,2025-06-24,Espresso Drinks,23.0,Eaches,23.0
Hot Cup - 16 oz - Compass Coffee,2025-06-25,Espresso Drinks,37.0,Eaches,37.0
Hot Cup - 16 oz - Compass Coffee,2025-06-26,Hot Coffee,25.0,Eaches,25.0
Hot Cup - 16 oz - Compass Coffee,2025-06-27,Espresso Drinks,50.0,Eaches,50.0
Hot Cup - 16 oz - Compass Coffee,2025-06-28,Hot Coffee,31.0,Eaches,31.0
Hot Cup - 16 oz - Compass Coffee,2025-06-29,Espresso Drinks,27.0,Eaches,27.0
Hot Cup - 16 oz - Compass Coffee,2025-06-30,Espresso Drinks,28.0,Eaches,28.0
Hot Cup - 16 oz - Compass Coffee,2025-07-01,Hot Coffee,37.0,Eaches,37.0
Hot Cup - 16 oz - Compass Coffee,2025-07-02,Espresso Drinks,41.0,Eaches,41.0
Hot Cup - 16 oz - Compass Coffee,2025-07-03,Espresso Drinks,28.0,Eaches,28.0
Hot Cup - 16 oz - Compass Coffee,2025-07-04,Espresso Drinks,25.0,Eaches,25.0
Hot Cup - 16 oz - Compass Coffee,2025-07-05,Espresso Drinks,24.0,Eaches,24.0
Hot Cup - 16 oz - Compass Coffee,2025-07-06,Espresso Drinks,31.0,Eaches,31.0
Hot Cup - 16 oz - Compass Coffee,2025-07-07,Espresso Drinks,29.0,Eaches,29.0
Hot Cup - 16 oz - Compass Coffee,2025-07-08,Hot Coffee,20.0,Eaches,20.0
Hot Cup - 16 oz - Compass Coffee,2025-07-09,Espresso Drinks,32.0,Eaches,32.0
Hot Cup - 16 oz - Compass Coffee,2025-07-10,Hot Coffee,36.0,Eaches,36.0
Hot Cup - 16 oz - Compass Coffee,2025-07-11,Espresso Drinks,32.0,Eaches,32.0
Hot Cup - 16 oz - Compass Coffee,2025-07-12,Espresso Drinks,24.0,Eaches,24.0
Hot Cup - 16 oz - Compass Coffee,2025-07-13,Hot Tea,24.0,Eaches,24.0
Hot Cup - 16 oz - Compass Coffee,2025-07-14,Espresso Drinks,29.0,Eaches,29.0
Hot Cup - 16 oz - Compass Coffee,2025-07-15,Espresso Drinks,31.0,Eaches,31.0
Hot Cup - 16 oz - Compass Coffee,2025-07-16,Espresso Drinks,33.0,Eaches,33.0
Hot Cup - 16 oz - Compass Coffee,2025-07-17,Espresso Drinks,23.0,Eaches,23.0
Hot Cup - 16 oz - Compass Coffee,2025-07-18,Espresso Drinks,31.0,Eaches,31.0
Hot Cup - 16 oz - Compass Coffee,2025-07-19,Hot Coffee,24.0,Eaches,24.0
Hot Cup - 16 oz - Compass Coffee,2025-07-20,Espresso Drinks,39.0,Eaches,39.0
Hot Cup - 16 oz - Compass Coffee,2025-07-21,Espresso Drinks,36.0,Eaches,36.0
Hot Cup - 16 oz - Compass Coffee,2025-07-22,Espresso Drinks,42.0,Eaches,42.0
Hot Cup - 16 oz - Compass Coffee,2025-07-23,Espresso Drinks,43.0,Eaches,43.0
Hot Cup - 16 oz - Compass Coffee,2025-07-24,Espresso Drinks,32.0,Eaches,32.0
Hot Cup - 16 oz - Compass Coffee,2025-07-25,Espresso Drinks,30.0,Eaches,30.0
Hot Cup - 16 oz - Compass Coffee,2025-07-26,Hot Coffee,26.0,Eaches,26.0
Hot Cup - 16 oz - Compass Coffee,2025-07-27,Hot Coffee,22.0,Eaches,22.0
Hot Cup - 16 oz - Compass Coffee,2025-07-28,Espresso Drinks,24.0,Eaches,24.0
Hot Cup - 16 oz - Compass Coffee,2025-07-29,Espresso Drinks,37.0,Eaches,37.0
Hot Cup - 16 oz - Compass Coffee,2025-07-30,Espresso Drinks,32.0,Eaches,32.0
Hot Cup - 16 oz - Compass Coffee,2025-07-31,Espresso Drinks,39.0,Eaches,39.0
Hot Cup - 16 oz - Compass Coffee,2025-08-01,Hot Coffee,41.0,Eaches,41.0
Hot Cup - 16 oz - Compass Coffee,2025-08-02,Espresso Drinks,39.0,Eaches,39.0
Hot Cup - 16 oz - Compass Coffee,2025-08-03,Hot Coffee,34.0,Eaches,34.0
Hot Cup - 16 oz - Compass Coffee,2025-08-04,Hot Coffee,34.0,Eaches,34.0
Hot Cup - 16 oz - Compass Coffee,2025-08-05,Hot Coffee,25.0,Eaches,25.0
Hot Cup - 16 oz - Compass Coffee,2025-08-06,Espresso Drinks,23.0,Eaches,23.0
Hot Cup - 16 oz - Compass Coffee,2025-08-07,Hot Coffee,24.0,Eaches,24.0
Hot Cup - 16 oz - Compass Coffee,2025-08-08,Espresso Drinks,31.0,Eaches,31.0
Hot Cup - 16 oz - Compass Coffee,2025-08-09,Espresso Drinks,27.0,Eaches,27.0
Hot Cup - 16 oz - Compass Coffee,2025-08-10,Espresso Drinks,15.0,Eaches,15.0
Hot Cup - 16 oz - Compass Coffee,2025-08-11,Hot Coffee,24.0,Eaches,24.0
Hot Cup - 16 oz - Compass Coffee,2025-08-12,Espresso Drinks,34.0,Eaches,34.0
Hot Cup - 16 oz - Compass Coffee,2025-08-13,Hot Tea,30.0,Eaches,30.0
Hot Cup - 16 oz - Compass Coffee,2025-08-14,Espresso Drinks,26.0,Eaches,26.0
Hot Cup - 16 oz - Compass Coffee,2025-08-15,Hot Coffee,30.0,Eaches,30.0
Hot Cup - 16 oz - Compass Coffee,2025-08-16,Hot Tea,50.0,Eaches,50.0
Hot Cup - 16 oz - Compass Coffee,2025-08-17,Espresso Drinks,37.0,Eaches,37.0
Hot Cup - 16 oz - Compass Coffee,2025-08-18,Hot Coffee,40.0,Eaches,40.0
Hot Cup - 16 oz - Compass Coffee,2025-08-19,Hot Coffee,42.0,Eaches,42.0
Hot Cup - 16 oz - Compass Coffee,2025-08-20,Espresso Drinks,39.0,Eaches,39.0
Hot Cup - 16 oz - Compass Coffee,2025-08-21,Espresso Drinks,46.0,Eaches,46.0
Hot Cup - 16 oz - Compass Coffee,2025-08-22,Espresso Drinks,36.0,Eaches,36.0
Hot Cup - 16 oz - Compass Coffee,2025-08-23,Other Beverages,24.0,Eaches,24.0
Hot Cup - 16 oz - Compass Coffee,2025-08-24,Hot Coffee,23.0,Eaches,23.0
Hot Cup - 16 oz - Compass Coffee,2025-08-25,Hot Coffee,29.0,Eaches,29.0
Hot Cup - 16 oz - Compass Coffee,2025-08-26,Espresso Drinks,37.0,Eaches,37.0
Hot Cup - 16 oz - Compass Coffee,2025-08-27,Espresso Drinks,37.0,Eaches,37.0
Hot Cup - 16 oz - Compass Coffee,2025-08-28,Espresso Drinks,42.0,Eaches,42.0
Hot Cup - 16 oz - Compass Coffee,2025-08-29,Espresso Drinks,39.0,Eaches,39.0
Hot Cup - 16 oz - Compass Coffee,2025-08-30,Hot Coffee,44.0,Eaches,44.0
Hot Cup - 16 oz - Compass Coffee,2025-08-31,Hot Coffee,31.0,Eaches,31.0
Hot Cup - 16 oz - Compass Coffee,2025-09-01,Espresso Drinks,28.0,Eaches,28.0
Hot Cup - 16 oz - Compass Coffee,2025-09-02,Hot Coffee,32.0,Eaches,32.0
Hot Cup - 16 oz - Compass Coffee,2025-09-03,Espresso Drinks,26.0,Eaches,26.0
Hot Cup - 16 oz - Compass Coffee,2025-09-04,Hot Coffee,36.0,Eaches,36.0
Hot Cup - 16 oz - Compass Coffee,2025-09-05,Hot Coffee,39.0,Eaches,39.0
Hot Cup - 16 oz - Compass Coffee,2025-09-06,Espresso Drinks,41.0,Eaches,41.0
Hot Cup - 16 oz - Compass Coffee,2025-09-07,Hot Coffee,45.0,Eaches,45.0
Hot Cup - 16 oz - Compass Coffee,2025-09-08,Espresso Drinks,31.0,Eaches,31.0
Hot Cup - 16 oz - Compass Coffee,2025-09-09,Espresso Drinks,45.0,Eaches,45.0
Hot Cup - 16 oz - Compass Coffee,2025-09-10,Espresso Drinks,32.0,Eaches,32.0
Hot Cup - 16 oz - Compass Coffee,2025-09-11,Hot Tea,41.0,Eaches,41.0
Hot Cup - 16 oz - Compass Coffee,2025-09-12,Hot Coffee,49.0,Eaches,49.0
Hot Cup - 16 oz - Compass Coffee,2025-09-13,Espresso Drinks,39.0,Eaches,39.0
Hot Cup - 16 oz - Compass Coffee,2025-09-14,Espresso Drinks,33.0,Eaches,33.0
Hot Cup - 16 oz - Compass Coffee,2025-09-15,Hot Coffee,30.0,Eaches,30.0
Hot Cup - 16 oz - Compass Coffee,2025-09-16,Hot Tea,50.0,Eaches,50.0
Hot Cup - 16 oz - Compass Coffee,2025-09-17,Espresso Drinks,50.0,Eaches,50.0
Hot Cup - 16 oz - Compass Coffee,2025-09-18,Espresso Drinks,47.0,Eaches,47.0
Hot Cup - 16 oz - Compass Coffee,2025-09-19,Espresso Drinks,50.0,Eaches,50.0
Hot Cup - 16 oz - Compass Coffee,2025-09-20,Espresso Drinks,35.0,Eaches,35.0
Hot Cup - 16 oz - Compass Coffee,2025-09-21,Espresso Drinks,38.0,Eaches,38.0
Hot Cup - 16 oz - Compass Coffee,2025-09-22,Hot Coffee,33.0,Eaches,33.0
Hot Cup - 16 oz - Compass Coffee,2025-09-23,Espresso Drinks,32.0,Eaches,32.0
Hot Cup - 16 oz - Compass Coffee,2025-09-24,Espresso Drinks,37.0,Eaches,37.0
Hot Cup - 16 oz - Compass Coffee,2025-09-25,Hot Coffee,32.0,Eaches,32.0
Hot Cup - 16 oz - Compass Coffee,2025-09-26,Hot Coffee,45.0,Eaches,45.0
Hot Cup - 16 oz - Compass Coffee,2025-09-27,Espresso Drinks,38.0,Eaches,38.0
Hot Cup - 16 oz - Compass Coffee,2025-09-28,Hot Tea,34.0,Eaches,34.0
Hot Cup - 16 oz - Compass Coffee,2025-09-29,Espresso Drinks,44.0,Eaches,44.0
Hot Cup - 16 oz - Compass Coffee,2025-09-30,Espresso Drinks,35.0,Eaches,35.0
Hot Cup - 16 oz - Compass Coffee,2025-10-01,Espresso Drinks,35.0,Eaches,35.0
Hot Cup - 16 oz - Compass Coffee,2025-10-02,Espresso Drinks,46.0,Eaches,46.0
Hot Cup - 16 oz - Compass Coffee,2025-10-03,Hot Coffee,48.0,Eaches,48.0
Hot Cup - 16 oz - Compass Coffee,2025-10-04,Espresso Drinks,50.0,Eaches,50.0
Hot Cup - 16 oz - Compass Coffee,2025-10-05,Hot Coffee,30.0,Eaches,30.0
Hot Cup - 16 oz - Compass Coffee,2025-10-06,Hot Coffee,21.0,Eaches,21.0
Hot Cup - 16 oz - Compass Coffee,2025-10-07,Other Beverages,37.0,Eaches,37.0
Hot Cup - 16 oz - Compass Coffee,2025-10-08,Espresso Drinks,41.0,Eaches,41.0
Hot Cup - 16 oz - Compass Coffee,2025-10-09,Espresso Drinks,47.0,Eaches,47.0
Hot Cup - 16 oz - Compass Coffee,2025-10-10,Espresso Drinks,45.0,Eaches,45.0
Hot Cup - 16 oz - Compass Coffee,2025-10-11,Espresso Drinks,37.0,Eaches,37.0
Hot Cup - 16 oz - Compass Coffee,2025-10-12,Other Beverages,36.0,Eaches,36.0
Hot Cup - 16 oz - Compass Coffee,2025-10-13,Espresso Drinks,44.0,Eaches,44.0
Hot Cup - 16 oz - Compass Coffee,2025-10-14,Hot Coffee,44.0,Eaches,44.0
Hot Cup - 16 oz - Compass Coffee,2025-10-15,Espresso Drinks,38.0,Eaches,38.0
Hot Cup - 16 oz - Compass Coffee,2025-10-16,Hot Coffee,47.0,Eaches,47.0
Hot Cup - 16 oz - Compass Coffee,2025-10-17,Hot Coffee,66.0,Eaches,66.0
Hot Cup - 16 oz - Compass Coffee,2025-10-18,Espresso Drinks,58.0,Eaches,58.0
Hot Cup - 16 oz - Compass Coffee,2025-10-19,Espresso Drinks,23.0,Eaches,23.0
Hot Cup - 16 oz - Compass Coffee,2025-10-20,Espresso Drinks,46.0,Eaches,46.0
Hot Cup - 16 oz - Compass Coffee,2025-10-21,Espresso Drinks,44.0,Eaches,44.0
Hot Cup - 16 oz - Compass Coffee,2025-10-22,Espresso Drinks,52.0,Eaches,52.0
Hot Cup - 16 oz - Compass Coffee,2025-10-23,Hot Coffee,56.0,Eaches,56.0
Hot Cup - 16 oz - Compass Coffee,2025-10-24,Hot Coffee,70.0,Eaches,70.0
Hot Cup - 16 oz - Compass Coffee,2025-10-25,Hot Tea,70.0,Eaches,70.0
Hot Cup - 16 oz - Compass Coffee,2025-10-26,Espresso Drinks,45.0,Eaches,45.0
Hot Cup - 16 oz - Compass Coffee,2025-10-27,Espresso Drinks,52.0,Eaches,52.0
Hot Cup - 16 oz - Compass Coffee,2025-10-28,Espresso Drinks,52.0,Eaches,52.0
Hot Cup - 16 oz - Compass Coffee,2025-10-29,Espresso Drinks,62.0,Eaches,62.0
Hot Cup - 16 oz - Compass Coffee,2025-10-30,Espresso Drinks,37.0,Eaches,37.0
Hot Cup - 16 oz - Compass Coffee,2025-10-31,Espresso Drinks,50.0,Eaches,50.0
Hot Cup - 16 oz - Compass Coffee,2025-11-01,Espresso Drinks,56.0,Eaches,56.0
Hot Cup - 16 oz - Compass Coffee,2025-11-02,Espresso Drinks,43.0,Eaches,43.0
Hot Cup - 16 oz - Compass Coffee,2025-11-03,Espresso Drinks,35.0,Eaches,35.0
Hot Cup - 16 oz - Compass Coffee,2025-11-04,Hot Tea,45.0,Eaches,45.0
Hot Cup - 16 oz - Compass Coffee,2025-11-05,Hot Tea,59.0,Eaches,59.0
